"Date";"Time";"temperature 1 (analog)";"temperature 2 (digital)";"absolute pressure";"relative humidity";"absolute humidity";"mixing ratio";"dewpoint";"frostpoint";"airflow";"fan power"
"2020-10-07";"20:50:00";12.758;12.770;988.343;72.737;8.110;6.808;7.983;0.000;88.806;85.714
"2020-10-07";"20:55:00";12.710;12.659;988.428;73.261;8.145;6.836;8.043;0.000;100.892;82.540
"2020-10-07";"21:00:00";12.854;12.835;988.290;72.212;8.100;6.803;7.969;0.000;82.671;87.302
"2020-10-07";"21:05:00";12.688;12.647;988.407;73.261;8.133;6.826;8.021;0.000;96.081;84.127
"2020-10-07";"21:10:00";12.754;12.740;988.460;72.737;8.105;6.803;7.973;0.000;83.102;84.127
"2020-10-07";"21:15:00";12.617;12.587;988.477;73.261;8.099;6.794;7.955;0.000;86.829;84.127
"2020-10-07";"21:20:00";12.634;12.618;988.571;73.261;8.107;6.801;7.970;0.000;101.702;84.127
"2020-10-07";"21:25:00";12.636;12.611;988.615;72.737;8.049;6.752;7.866;0.000;80.045;82.540
"2020-10-07";"21:30:00";12.665;12.625;988.668;73.261;8.122;6.814;7.999;0.000;97.146;80.952
"2020-10-07";"21:35:00";12.631;12.584;988.697;73.261;8.105;6.799;7.967;0.000;93.834;80.952
"2020-10-07";"21:40:00";12.627;12.592;988.728;73.261;8.103;6.797;7.963;0.000;94.140;82.540
"2020-10-07";"21:45:00";12.633;12.608;988.751;73.261;8.106;6.799;7.968;0.000;92.414;84.127
"2020-10-07";"21:50:00";12.515;12.497;988.745;74.311;8.162;6.844;8.064;0.000;78.552;84.127
"2020-10-07";"21:55:00";12.410;12.324;988.807;75.360;8.224;6.893;8.170;0.000;107.546;84.127
"2020-10-07";"22:00:00";12.264;12.255;988.867;75.360;8.154;6.830;8.037;0.000;79.337;79.365
"2020-10-07";"22:05:00";12.147;12.082;988.965;76.409;8.203;6.868;8.119;0.000;96.764;79.365
"2020-10-07";"22:10:00";12.039;11.971;988.997;76.934;8.204;6.866;8.114;0.000;97.260;79.365
"2020-10-07";"22:15:00";12.030;11.947;989.050;76.934;8.199;6.862;8.107;0.000;98.702;82.540
"2020-10-07";"22:20:00";12.221;12.233;989.052;75.884;8.184;6.853;8.088;0.000;87.121;84.127
"2020-10-07";"22:25:00";12.029;11.973;989.146;76.934;8.199;6.861;8.106;0.000;86.518;79.365
"2020-10-07";"22:30:00";12.074;12.043;989.210;76.934;8.222;6.880;8.149;0.000;94.546;82.540
"2020-10-07";"22:35:00";12.157;12.088;989.242;76.934;8.260;6.914;8.221;0.000;96.331;85.714
"2020-10-07";"22:40:00";12.008;11.935;989.317;77.458;8.244;6.897;8.185;0.000;98.773;80.952
"2020-10-07";"22:45:00";12.088;12.079;989.257;76.934;8.229;6.887;8.163;0.000;89.215;85.714
"2020-10-07";"22:50:00";11.958;11.910;989.351;77.458;8.218;6.874;8.137;0.000;89.293;79.365
"2020-10-07";"22:55:00";12.124;12.075;989.326;76.934;8.247;6.903;8.197;0.000;109.031;87.302
"2020-10-07";"23:00:00";11.988;11.930;989.359;77.458;8.235;6.888;8.168;0.000;89.546;82.540
"2020-10-07";"23:05:00";11.935;11.884;989.357;77.458;8.207;6.863;8.114;0.000;82.083;79.365
"2020-10-07";"23:10:00";11.967;11.956;989.368;77.458;8.224;6.879;8.148;0.000;90.373;82.540
"2020-10-07";"23:15:00";11.997;11.946;989.367;77.458;8.238;6.891;8.174;0.000;99.831;84.127
"2020-10-07";"23:20:00";11.891;11.837;989.379;77.458;8.184;6.843;8.071;0.000;91.157;82.540
"2020-10-07";"23:25:00";11.802;11.768;989.371;77.983;8.190;6.846;8.078;0.000;78.709;79.365
"2020-10-07";"23:30:00";11.756;11.698;989.460;77.983;8.170;6.827;8.039;0.000;89.379;76.190
"2020-10-07";"23:35:00";11.923;11.881;989.451;77.458;8.201;6.857;8.103;0.000;88.481;82.540
"2020-10-07";"23:40:00";11.818;11.733;989.541;77.983;8.202;6.855;8.100;0.000;105.703;80.952
"2020-10-07";"23:45:00";11.827;11.756;989.503;77.458;8.151;6.813;8.009;0.000;91.970;79.365
"2020-10-07";"23:50:00";11.889;11.877;989.505;77.458;8.183;6.841;8.069;0.000;89.827;82.540
"2020-10-07";"23:55:00";11.785;11.705;989.576;77.983;8.185;6.840;8.068;0.000;106.168;80.952
