"Date";"Time";"temperature 1 (analog)";"temperature 2 (digital)";"absolute pressure";"relative humidity";"absolute humidity";"mixing ratio";"dewpoint";"frostpoint";"airflow";"fan power"
"2020-10-06";"20:55:00";13.357;13.291;979.578;80.606;9.327;7.931;10.089;0.000;101.898;71.429
"2020-10-06";"21:00:00";13.442;13.405;979.477;79.557;9.254;7.871;9.975;0.000;101.838;71.429
"2020-10-06";"21:05:00";13.365;13.306;979.468;80.081;9.271;7.883;9.998;0.000;99.797;71.429
"2020-10-06";"21:10:00";13.220;13.189;979.430;79.032;9.068;7.705;9.660;0.000;98.982;71.429
"2020-10-06";"21:15:00";13.509;13.472;979.474;76.526;8.938;7.601;9.461;0.000;100.060;71.429
"2020-10-06";"21:20:00";13.493;13.462;979.529;75.884;8.854;7.528;9.320;0.000;101.677;71.429
"2020-10-06";"21:25:00";13.488;13.450;979.540;74.835;8.729;7.420;9.108;0.000;102.304;71.429
"2020-10-06";"21:30:00";13.602;13.573;979.424;72.212;8.483;7.212;8.689;0.000;101.086;71.429
"2020-10-06";"21:35:00";13.695;13.651;979.312;71.688;8.469;7.203;8.670;0.000;99.178;71.429
"2020-10-06";"21:40:00";13.617;13.547;979.284;72.737;8.552;7.273;8.811;0.000;103.217;71.429
"2020-10-06";"21:45:00";13.515;13.478;979.206;72.737;8.499;7.225;8.712;0.000;104.383;71.429
"2020-10-06";"21:50:00";13.625;13.596;979.175;71.688;8.433;7.172;8.603;0.000;101.876;71.429
"2020-10-06";"21:55:00";13.698;13.661;979.176;69.589;8.223;6.993;8.234;0.000;97.912;71.429
"2020-10-06";"22:00:00";13.861;13.810;979.102;67.491;8.055;6.853;7.939;0.000;100.546;71.429
"2020-10-06";"22:05:00";14.014;13.976;979.051;65.917;7.942;6.759;7.739;0.000;101.596;71.429
"2020-10-06";"22:10:00";14.144;14.110;978.976;64.868;7.878;6.708;7.627;0.000;99.045;71.429
"2020-10-06";"22:15:00";14.308;14.264;978.933;63.818;7.828;6.669;7.542;0.000;100.876;71.429
"2020-10-06";"22:20:00";14.382;14.343;978.935;63.294;7.799;6.646;7.492;0.000;99.435;71.429
"2020-10-06";"22:25:00";14.426;14.377;978.988;63.469;7.842;6.683;7.573;0.000;101.349;71.429
"2020-10-06";"22:30:00";14.457;14.406;979.087;62.769;7.770;6.622;7.441;0.000;104.170;71.429
"2020-10-06";"22:35:00";14.507;14.465;979.118;62.769;7.794;6.643;7.488;0.000;104.316;71.429
"2020-10-06";"22:40:00";14.513;14.463;979.127;62.769;7.797;6.646;7.494;0.000;103.447;71.429
"2020-10-06";"22:45:00";14.584;14.520;979.066;62.244;7.765;6.621;7.437;0.000;101.126;71.429
"2020-10-06";"22:50:00";14.594;14.545;979.046;61.720;7.705;6.569;7.324;0.000;102.729;71.429
"2020-10-06";"22:55:00";14.739;14.692;979.033;62.244;7.839;6.688;7.585;0.000;101.460;71.429
"2020-10-06";"23:00:00";14.532;14.463;979.080;63.818;7.936;6.767;7.755;0.000;103.653;71.429
"2020-10-06";"23:05:00";14.366;14.327;979.049;65.392;8.050;6.861;7.955;0.000;101.043;71.429
"2020-10-06";"23:10:00";14.250;14.210;978.981;66.966;8.189;6.979;8.203;0.000;102.085;71.429
"2020-10-06";"23:15:00";14.170;14.130;979.060;68.015;8.273;7.048;8.348;0.000;103.513;71.429
"2020-10-06";"23:20:00";14.129;14.086;979.040;68.540;8.316;7.084;8.423;0.000;103.764;71.429
"2020-10-06";"23:25:00";13.966;13.897;979.068;69.589;8.359;7.118;8.491;0.000;105.334;71.429
"2020-10-06";"23:30:00";13.823;13.775;979.128;69.064;8.224;6.997;8.243;0.000;104.674;71.429
"2020-10-06";"23:35:00";13.752;13.712;979.086;70.114;8.312;7.072;8.397;0.000;101.367;71.429
"2020-10-06";"23:40:00";13.802;13.741;979.107;70.114;8.338;7.095;8.446;0.000;102.740;71.429
"2020-10-06";"23:45:00";13.722;13.661;979.142;71.163;8.421;7.164;8.588;0.000;102.063;71.429
"2020-10-06";"23:50:00";13.516;13.469;979.201;71.688;8.376;7.120;8.498;0.000;103.946;71.429
"2020-10-06";"23:55:00";13.528;13.501;979.226;68.540;8.015;6.809;7.848;0.000;103.484;71.429
